gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;identifiedBy;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119056;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55848;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;N. v.-siden av veien vest for Lerbergsvollen;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.0585;9.999;707.0;;;;;;1978-08-13T00:00:00Z;13;8;1978;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55848;36689;Kjell Ivar Flatberg;1979-03-08T00:00:00Z;CC_BY_4_0;;Tore Ouren;;;2019-09-20T17:27:22.884Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119027;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55819;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Myr n. v. for tjønn s. ø. for Rosvatnet;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.0452;10.3347;707.0;;310.0;;;;1969-07-30T00:00:00Z;30;7;1969;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55819;30208;Kjell Ivar Flatberg;1970-11-24T00:00:00Z;CC_BY_4_0;;Tore Ouren;;;2019-09-20T17:27:23.162Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119025;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55817;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Ved Rosvatnet nedf. veien;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.0452;10.3347;707.0;;310.0;;;;1969-07-30T00:00:00Z;30;7;1969;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55817;30206;Kjell Ivar Flatberg;1970-11-24T00:00:00Z;CC_BY_4_0;;Tore Ouren;;;2019-09-20T17:27:22.863Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119021;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55813;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Flomløp for Sokna ca 1 km nord for Skjerli;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.9938;10.2337;707.0;;120.0;;;;1960-07-07T00:00:00Z;7;7;1960;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55813;299;Kjell Ivar Flatberg;1968-03-04T00:00:00Z;CC_BY_4_0;;Tore Ouren;;;2019-09-20T17:27:22.851Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119012;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55804;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Svorkmo. Opøien;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1664;9.7048;707.0;;;;;;1972-07-20T00:00:00Z;20;7;1972;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55804;;Kjell Ivar Flatberg;1972-07-20T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.848Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119003;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55795;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Myr S for Søråsen;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.4016;10.5915;707.0;;;;;;1972-07-05T00:00:00Z;5;7;1972;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55795;;Kjell Ivar Flatberg;1972-07-05T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.957Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118990;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55782;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Digresmyra;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.3574;10.529;1581.0;;;;;;1972-07-28T00:00:00Z;28;7;1972;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55782;;Kjell Ivar Flatberg;1972-07-28T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.856Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118989;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55781;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Mellom Kvistingen og Vintervatnet;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.4143;10.2116;707.0;;420.0;;;;1969-07-14T00:00:00Z;14;7;1969;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55781;;Kjell Ivar Flatberg;1969-07-14T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.852Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118975;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55767;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Nordmyra;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.3567;10.3092;1118.0;;;;;;1967-08-24T00:00:00Z;24;8;1967;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55767;;Kjell Ivar Flatberg;1967-08-24T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.960Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118038;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:191222;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Ø for Revsåsen;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.0437;10.3218;71.0;;305.0;;;;2005-08-14T00:00:00Z;14;8;2005;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;191222;;Kjell Ivar Flatberg;2005-12-13T00:00:00Z;CC_BY_4_0;;Leif Galten;;;2019-09-20T17:27:22.861Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187117852;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:150432;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Asplia - Holten;Sør-Trøndelag;Kjell Ivar Flatberg;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.6037;10.0987;707.0;;120.0;;;;1974-07-04T00:00:00Z;4;7;1974;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;150432;;Kjell Ivar Flatberg;;CC_BY_4_0;;Kjell Ivar Flatberg;;;2019-09-20T17:27:22.851Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118967;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55759;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Grasmyr med kalkpreg nord for Lørberen, nær Kvolp- tjern;Sør-Trøndelag;Kjell Ivar Flatberg scr.;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.7247;9.658;707.0;;;;;;1962-07-14T00:00:00Z;14;7;1962;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55759;;Kjell Ivar Flatberg scr.;;CC_BY_4_0;;Arnfinn Skogen;;;2019-09-20T17:27:22.952Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2234228509;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:8483;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Strindamarka: Kårstuemyra S for Stokkanhaugen.;Sør-Trøndelag;Kjell Ivar Flatberg, Leif Galten;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.4026;10.4904;10.0;;250.0;;;;2018-06-20T00:00:00Z;20;6;2018;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;8483;;Kjell Ivar Flatberg, Leif Galten;2018-06-20T00:00:00Z;CC_BY_4_0;;Kjell Ivar Flatberg, Leif Galten;;;2019-09-20T17:27:22.947Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701771676;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55853;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Storås: Rett of. Strandhaug;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1777;9.5462;707.0;;185.0;;;;1968-08-01T00:00:00Z;1;8;1968;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55853;7224;Kjetil Bevanger, Reidar Elven;1968-08-01T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:22.864Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701336899;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:302378;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Veien ml. Svorkmo og Svorksjøen;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1571;9.784;707.0;;;;;;1968-08-03T00:00:00Z;3;8;1968;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;302378;;Kjetil Bevanger, Reidar Elven;1968-08-03T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:22.828Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701312428;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:302376;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Svorkmo, Holtemyrene v. Holtan;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1932;9.7452;707.0;;100.0;;;;1966-06-25T00:00:00Z;25;6;1966;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;302376;;Kjetil Bevanger, Reidar Elven;1966-06-25T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:23.005Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701309884;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55854;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Storås: Ø. f. n. enden av Ringvatnet;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1776;9.5661;707.0;;170.0;;;;1968-08-01T00:00:00Z;1;8;1968;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55854;7225;Kjetil Bevanger, Reidar Elven;1968-08-01T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:22.821Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701303952;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55808;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Svorkmo: Dalen nedafor Bøverdal;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1673;9.824;707.0;;;;;;1968-08-02T00:00:00Z;2;8;1968;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55808;7226;Kjetil Bevanger, Reidar Elven;1968-08-02T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:22.989Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119063;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55855;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Storås: Rett of. Strandhaug;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1777;9.5462;707.0;;185.0;;;;1968-08-01T00:00:00Z;1;8;1968;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55855;7772;Kjetil Bevanger, Reidar Elven;1968-08-01T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:23.003Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187119014;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:55806;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Holtemyran;Sør-Trøndelag;Kjetil Bevanger, Reidar Elven;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.1903;9.7353;1414.0;;100.0;;;;1966-06-25T00:00:00Z;25;6;1966;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;55806;3569;Kjetil Bevanger, Reidar Elven;1966-06-25T00:00:00Z;CC_BY_4_0;;Kjetil Bevanger, Reidar Elven;;;2019-09-20T17:27:22.953Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2452362476;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:35658;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Reppesåsen nord for Litlvatnet (Jonsvatnet);Sør-Trøndelag;Leif Galten;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.402;10.5425;10.0;;215.0;;;;2019-08-29T00:00:00Z;29;8;2019;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;35658;;Leif Galten;2019-08-29T00:00:00Z;CC_BY_4_0;;Leif Galten;;;2019-11-16T12:41:45.556Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2452362456;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:35654;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Strindamarka: Nord for Fuglemyra (og skiløypetraseen).;Sør-Trøndelag;Leif Galten;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.3985;10.4581;10.0;;193.0;;;;2019-08-26T00:00:00Z;26;8;2019;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;35654;;Leif Galten;2019-08-26T00:00:00Z;CC_BY_4_0;;Leif Galten;;;2019-11-16T12:41:45.549Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
